disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma lusitanicum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma marginatum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,11
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma nitidum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma onatoli,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma rufipes,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,9
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma schulzei,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma scupense,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma spp.,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma truncatum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,7
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Hyalomma turanicum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,6
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Ixodes ricinus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Ornithodoros lahorensis,Ornithodoros,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus (Boophilus) annulatus,,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus (Boophilus) decoloratus,,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus annulatus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus appendiculatus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus bursa,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus decoloratus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus evertsi,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus evertsi evertsi,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus geigyi,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus guilhoni,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus microplus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus pulchellus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus pumilio,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus rossicus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus sanguineus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,5
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus spp.,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,High,nairoviridae,orthonairovirus,clear,1_high,tick,WHO_CCHF_fact_sheet,Recognised tick-borne disease in the first-pass screening.,13,13,Rhipicephalus turanicus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Hyalomma and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Dengue,Dengue,Orthoflavivirus denguei,12637,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,21,21,Aedes aegypti,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,14
Dengue,Dengue,Orthoflavivirus denguei,3052464,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,24,24,Aedes aegypti,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,14
Dengue,Dengue,Orthoflavivirus denguei,12637,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,21,21,Aedes albopictus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,11
Dengue,Dengue,Orthoflavivirus denguei,3052464,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,24,24,Aedes albopictus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,11
Dengue,Dengue,Orthoflavivirus denguei,12637,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,21,21,Aedes cretinus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Dengue,Dengue,Orthoflavivirus denguei,3052464,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,24,24,Aedes cretinus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
