host_tax_id,vector_join_key,host,host_class,host_order,host_family,vector_species,vector_taxon_rank,vector_species_needs_review,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,record_count
9913,aedes caballus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes caballus,species,FALSE,Aedes caballus,VectorMap,BloodMealMap,blood_meal,South Africa,,1
9913,aedes camptorhynchus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes camptorhynchus,species,FALSE,Aedes camptorhynchus,VectorMap,BloodMealMap,blood_meal,Australia,,1
9913,aedes cantans,Bos taurus,mammalia,artiodactyla,bovidae,Aedes cantans,species,FALSE,Aedes cantans,VectorMap,BloodMealMap,blood_meal,United Kingdom,,1
9913,aedes caspius,Bos taurus,mammalia,artiodactyla,bovidae,Aedes caspius,species,FALSE,Aedes caspius,VectorMap,BloodMealMap,blood_meal,Russia,,3
9913,aedes circumluteolum,Bos taurus,mammalia,artiodactyla,bovidae,Aedes circumluteolum,species,FALSE,Aedes circumluteolum,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9913,aedes cumminsii,Bos taurus,mammalia,artiodactyla,bovidae,Aedes cumminsii,species,FALSE,Aedes cumminsii,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9913,aedes dentatus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes dentatus,species,FALSE,Aedes dentatus,VectorMap,BloodMealMap,blood_meal,Kenya; South Africa,,2
9913,aedes detritus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes detritus,species,FALSE,Aedes detritus,VectorMap,BloodMealMap,blood_meal,United Kingdom,,2
9913,aedes dorsalis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes dorsalis,species,FALSE,Aedes dorsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,3
9913,aedes excrucians,Bos taurus,mammalia,artiodactyla,bovidae,Aedes excrucians,species,FALSE,Aedes excrucians,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,aedes flavescens,Bos taurus,mammalia,artiodactyla,bovidae,Aedes flavescens,species,FALSE,Aedes flavescens,VectorMap,BloodMealMap,blood_meal,Russia,,1
9913,aedes flavopictus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes flavopictus,species,FALSE,Aedes flavopictus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9913,aedes geniculatus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes geniculatus,species,FALSE,Aedes geniculatus,VectorMap,BloodMealMap,blood_meal,Switzerland,,1
9913,aedes hirsutus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes hirsutus,species,FALSE,Aedes hirsutus,VectorMap,BloodMealMap,blood_meal,Kenya; Senegal,,2
9913,aedes increpitus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes increpitus,species,FALSE,Aedes increpitus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,aedes japonicus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes japonicus,species,FALSE,Aedes japonicus,VectorMap,BloodMealMap,blood_meal,Belgium; Japan,,2
9913,aedes lineatopennis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes lineatopennis,species,FALSE,Aedes lineatopennis,VectorMap,BloodMealMap,blood_meal,Australia; Kenya; South Africa,,3
9913,aedes mcintoshi,Bos taurus,mammalia,artiodactyla,bovidae,Aedes mcintoshi,species,FALSE,Aedes mcintoshi,VectorMap,BloodMealMap,blood_meal,Kenya,,2
9913,aedes melanimon,Bos taurus,mammalia,artiodactyla,bovidae,Aedes melanimon,species,FALSE,Aedes melanimon,VectorMap,BloodMealMap,blood_meal,Unites States,,2
9913,aedes metallicus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes metallicus,species,FALSE,Aedes metallicus,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9913,aedes mixtus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes mixtus,species,FALSE,Aedes mixtus,VectorMap,BloodMealMap,blood_meal,South Africa,,1
9913,aedes nigromaculis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes nigromaculis,species,FALSE,Aedes nigromaculis,VectorMap,BloodMealMap,blood_meal,Unites States,,2
9913,aedes nipponicus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes nipponicus,species,FALSE,Aedes nipponicus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9913,aedes normanensis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes normanensis,species,FALSE,Aedes normanensis,VectorMap,BloodMealMap,blood_meal,Australia,,2
9913,aedes notoscriptus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes notoscriptus,species,FALSE,Aedes notoscriptus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Australia,,3
9913,aedes ochraceus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes ochraceus,species,FALSE,Aedes ochraceus,VectorMap,BloodMealMap,blood_meal,Kenya; Senegal,,2
9913,aedes procax,Bos taurus,mammalia,artiodactyla,bovidae,Aedes procax,species,FALSE,Aedes procax,VectorMap,BloodMealMap,blood_meal,Australia,,1
9913,aedes quasiunivittatus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes quasiunivittatus,species,FALSE,Aedes quasiunivittatus,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9913,aedes riversi,Bos taurus,mammalia,artiodactyla,bovidae,Aedes riversi,species,FALSE,Aedes riversi,VectorMap,BloodMealMap,blood_meal,Japan,,1
9913,aedes scapularis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes scapularis,species,FALSE,Aedes scapularis,VectorMap,BloodMealMap,blood_meal,Brazil,,2
9913,aedes serratus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes serratus,species,FALSE,Aedes serratus,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9913,aedes sollicitans,Bos taurus,mammalia,artiodactyla,bovidae,Aedes sollicitans,species,FALSE,Aedes sollicitans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,aedes sticticus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes sticticus,species,FALSE,Aedes sticticus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,aedes sudanensis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes sudanensis,species,FALSE,Aedes sudanensis,VectorMap,BloodMealMap,blood_meal,Kenya; Senegal,,2
9913,aedes taeniorhynchus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes taeniorhynchus,species,FALSE,Aedes taeniorhynchus,VectorMap,BloodMealMap,blood_meal,Ecuador,,1
9913,aedes taylori,Bos taurus,mammalia,artiodactyla,bovidae,Aedes taylori,species,FALSE,Aedes taylori,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9913,aedes thibaulti,Bos taurus,mammalia,artiodactyla,bovidae,Aedes thibaulti,species,FALSE,Aedes thibaulti,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,aedes tortilis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes tortilis,species,FALSE,Aedes tortilis,VectorMap,BloodMealMap,blood_meal,Puerto Rico,,1
9913,aedes tricholabis,Bos taurus,mammalia,artiodactyla,bovidae,Aedes tricholabis,species,FALSE,Aedes tricholabis,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9913,aedes triseriatus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes triseriatus,species,FALSE,Aedes triseriatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,aedes trivittatus,Bos taurus,mammalia,artiodactyla,bovidae,Aedes trivittatus,species,FALSE,Aedes trivittatus,VectorMap,BloodMealMap,blood_meal,Unites States,,3
9913,aedes vexans,Bos taurus,mammalia,artiodactyla,bovidae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Hungary; Japan; Russia; Senegal; Serbia; Unites States,,26
9913,aedes vigilax,Bos taurus,mammalia,artiodactyla,bovidae,Aedes vigilax,species,FALSE,Aedes vigilax,VectorMap,BloodMealMap,blood_meal,Australia,,4
9913,aedes vittiger,Bos taurus,mammalia,artiodactyla,bovidae,Aedes vittiger,species,FALSE,Aedes vittiger,VectorMap,BloodMealMap,blood_meal,Australia,,2
9913,amblyomma americanum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,148
9913,amblyomma astrion,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma astrion,species,FALSE,Amblyomma astrion,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The",,6
9913,amblyomma cajennense,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma cajennense,species,FALSE,Amblyomma cajennense,VectorMap,TickMap,on_host_occurrence,United States of America,,4
9913,amblyomma cohaerens,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma cohaerens,species,FALSE,Amblyomma cohaerens,VectorMap,TickMap,on_host_occurrence,"Burundi; Congo, The Democratic Republic of The; Rwanda",,7
9913,amblyomma eburneum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma eburneum,species,FALSE,Amblyomma eburneum,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9913,amblyomma gemma,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma gemma,species,FALSE,Amblyomma gemma,VectorMap,TickMap,on_host_occurrence,"Kenya; Tanzania, United Republic of",,16
9913,amblyomma hebraeum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma hebraeum,species,FALSE,Amblyomma hebraeum,VectorMap,TickMap,on_host_occurrence,"Kenya; Mozambique; South Africa; Tanzania, United Republic of",,17
9913,amblyomma lepidum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma lepidum,species,FALSE,Amblyomma lepidum,VectorMap,TickMap,on_host_occurrence,"Central African Republic; Egypt; Kenya; South Africa; Sudan; Tanzania, United Republic of; Zambia",,53
9913,amblyomma maculatum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma maculatum,species,FALSE,Amblyomma maculatum,VectorMap,TickMap,on_host_occurrence,Peru; United States of America,,44
9913,amblyomma nuttalli,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma nuttalli,species,FALSE,Amblyomma nuttalli,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Tanzania, United Republic of",,4
9913,amblyomma paulopunctatum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma paulopunctatum,species,FALSE,Amblyomma paulopunctatum,VectorMap,TickMap,on_host_occurrence,Cameroon,,1
9913,amblyomma pomposum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma pomposum,species,FALSE,Amblyomma pomposum,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The; Sudan",,6
9913,amblyomma splendidum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma splendidum,species,FALSE,Amblyomma splendidum,VectorMap,TickMap,on_host_occurrence,"Angola; Central African Republic; Congo; Congo, The Democratic Republic of The; Sierra Leone",,14
9913,amblyomma testudinarium,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma testudinarium,species,FALSE,Amblyomma testudinarium,VectorMap,TickMap,on_host_occurrence,LAO PEOPLE'S DEMOCRATIC REPUBLIC,,5
9913,amblyomma variegatum,Bos taurus,mammalia,artiodactyla,bovidae,Amblyomma variegatum,species,FALSE,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Benin; Botswana; Burkina Faso; Burundi; Cameroon; Congo, The Democratic Republic of The; Cote D'Ivoire; Gambia; Ghana; Guinea; Guinea-Bissau; Kenya; Malawi; Mali; Nigeria; Rwanda; Senegal; Sierra Leone; South Africa; Sudan; Tanzania, United Republic of; Uganda; Zambia",,531
9913,anopheles aconitus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles aconitus,species,FALSE,Anopheles aconitus,MapVEu,MapVEu,blood_meal,Cambodia,,2
9913,anopheles albimanus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles albimanus,species,FALSE,Anopheles albimanus,VectorMap,BloodMealMap,blood_meal,Belize,,2
9913,anopheles albitarsis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles albitarsis,species,FALSE,Anopheles albitarsis,VectorMap,BloodMealMap,blood_meal,Brazil,,2
9913,anopheles amictus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles amictus,species,FALSE,Anopheles amictus,VectorMap,BloodMealMap,blood_meal,Australia,,2
9913,anopheles annularis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles annularis,species,FALSE,Anopheles annularis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Cambodia; India,,2
9913,anopheles annulipes,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles annulipes,species,FALSE,Anopheles annulipes,VectorMap,BloodMealMap,blood_meal,Australia,,3
9913,anopheles aquasalis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles aquasalis,species,FALSE,Anopheles aquasalis,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9913,anopheles arabiensis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles arabiensis,species,FALSE,Anopheles arabiensis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Ethiopia; Ghana; Kenya; Madagascar,,67
9913,anopheles argyropus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles argyropus,species,FALSE,Anopheles argyropus,MapVEu,MapVEu,blood_meal,Cambodia,,1
9913,anopheles atroparvus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles atroparvus,species,FALSE,Anopheles atroparvus,VectorMap,BloodMealMap,blood_meal,ESP; United Kingdom,,3
9913,anopheles bancroftii,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles bancroftii,species,FALSE,Anopheles bancroftii,VectorMap,BloodMealMap,blood_meal,Australia,,2
9913,anopheles barbirostris sensu lato 245,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles barbirostris sensu lato 245,sensu_lato,TRUE,Anopheles barbirostris sensu lato 245,MapVEu,MapVEu,blood_meal,Cambodia,vector_sensu_lato,3
9913,anopheles barbirostris subgroup clade iii,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles barbirostris subgroup clade III,group,TRUE,Anopheles barbirostris subgroup clade III,MapVEu,MapVEu,blood_meal,Cambodia,vector_group,4
9913,anopheles campestris,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles campestris,species,FALSE,Anopheles campestris,MapVEu,MapVEu,blood_meal,Cambodia,,1
9913,anopheles claviger,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles claviger,species,FALSE,Anopheles claviger,VectorMap,BloodMealMap,blood_meal,United Kingdom,,1
9913,anopheles coluzzii,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles coluzzii,species,FALSE,Anopheles coluzzii,MapVEu,MapVEu,blood_meal,Ghana,,2
9913,anopheles coustani,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles coustani,species,FALSE,Anopheles coustani,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Ethiopia; Kenya; Madagascar; Tanzania,,372
9913,anopheles crawfordi,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles crawfordi,species,FALSE,Anopheles crawfordi,MapVEu,MapVEu,blood_meal,Cambodia,,1
9913,anopheles cruzii,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles cruzii,species,FALSE,Anopheles cruzii,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9913,anopheles culicifacies,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles culicifacies,species,FALSE,Anopheles culicifacies,VectorMap,BloodMealMap,blood_meal,India,,1
9913,anopheles darlingi,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles darlingi,species,FALSE,Anopheles darlingi,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Belize; Peru,,4417
9913,anopheles dirus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles dirus,species,FALSE,Anopheles dirus,MapVEu,MapVEu,blood_meal,Cambodia,,2
9913,anopheles domicola,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles domicola,species,FALSE,Anopheles domicola,VectorMap,BloodMealMap,blood_meal,Senegal,,1
9913,anopheles dthali,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles dthali,species,FALSE,Anopheles dthali,VectorMap,BloodMealMap,blood_meal,Iran,,1
9913,anopheles evansae,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles evansae,species,FALSE,Anopheles evansae,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9913,anopheles farauti,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles farauti,species,FALSE,Anopheles farauti,VectorMap,BloodMealMap,blood_meal,Australia,,1
9913,anopheles flavicosta,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles flavicosta,species,FALSE,Anopheles flavicosta,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Madagascar,,2
9913,anopheles fluviatilis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles fluviatilis,species,FALSE,Anopheles fluviatilis,VectorMap,BloodMealMap,blood_meal,India,,1
9913,anopheles franciscanus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles franciscanus,species,FALSE,Anopheles franciscanus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9913,anopheles freeborni,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles freeborni,species,FALSE,Anopheles freeborni,VectorMap,BloodMealMap,blood_meal,Unites States,,2
9913,anopheles funestus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles funestus,species,FALSE,Anopheles funestus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Ethiopia; Kenya; Madagascar; Senegal; Tanzania,,34
9913,anopheles gambiae,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles gambiae,species,FALSE,Anopheles gambiae,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Ghana; Kenya; Madagascar; Senegal; Tanzania,,26
9913,anopheles garnhami,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles garnhami,species,FALSE,Anopheles garnhami,VectorMap,BloodMealMap,blood_meal,Ethiopia,,2
9913,anopheles hyrcanus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles hyrcanus,species,FALSE,Anopheles hyrcanus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Cambodia; Iran,,5
9913,anopheles implexus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles implexus,species,FALSE,Anopheles implexus,VectorMap,BloodMealMap,blood_meal,Uganda,,1
9913,anopheles jeyporiensis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles jeyporiensis,species,FALSE,Anopheles jeyporiensis,MapVEu,MapVEu,blood_meal,Cambodia,,1
9913,anopheles karwari,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles karwari,species,FALSE,Anopheles karwari,MapVEu,MapVEu,blood_meal,Cambodia,,4
9913,anopheles kochi,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles kochi,species,FALSE,Anopheles kochi,MapVEu,MapVEu,blood_meal,Cambodia,,3
9913,anopheles lesteri,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles lesteri,species,FALSE,Anopheles lesteri,VectorMap,BloodMealMap,blood_meal,Japan,,1
9913,anopheles longipalpis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles longipalpis,species,FALSE,Anopheles longipalpis,VectorMap,BloodMealMap,blood_meal,Zambia,,1
9913,anopheles maculatus sensu lato 4821,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles maculatus sensu lato 4821,sensu_lato,TRUE,Anopheles maculatus sensu lato 4821,MapVEu,MapVEu,blood_meal,Cambodia,vector_sensu_lato,1
9913,anopheles maculipalpis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles maculipalpis,species,FALSE,Anopheles maculipalpis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Madagascar,,242
9913,anopheles maculipennis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles maculipennis,species,FALSE,Anopheles maculipennis,VectorMap,BloodMealMap,blood_meal,Iran; Serbia; United Kingdom,,5
9913,anopheles marshalli,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles marshalli,species,FALSE,Anopheles marshalli,VectorMap,BloodMealMap,blood_meal,Ethiopia,,3
9913,anopheles marshallii,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles marshallii,species,FALSE,Anopheles marshallii,VectorMap,BloodMealMap,blood_meal,Tanzania,,1
9913,anopheles mascarensis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles mascarensis,species,FALSE,Anopheles mascarensis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Madagascar,,32
9913,anopheles meraukensis,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles meraukensis,species,FALSE,Anopheles meraukensis,VectorMap,BloodMealMap,blood_meal,Australia,,1
9913,anopheles messeae,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles messeae,species,FALSE,Anopheles messeae,VectorMap,BloodMealMap,blood_meal,Russia; United Kingdom,,4
9913,anopheles minimus,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles minimus,species,FALSE,Anopheles minimus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9913,anopheles minimus sensu lato 1775,Bos taurus,mammalia,artiodactyla,bovidae,Anopheles minimus sensu lato 1775,sensu_lato,TRUE,Anopheles minimus sensu lato 1775,MapVEu,MapVEu,blood_meal,Cambodia,vector_sensu_lato,2
