raw_host_label,source_field,scientific_name_clean,host_binomial,host_infraspecific_epithet,host_authorship_year_suffix,host_canonicalization_flag,review_bucket,package_check_target,suggested_who_host,fuzzy_score,reason_flag,row_count
Cnemidophorus tigris,host_scientific_name,Cnemidophorus tigris,Cnemidophorus tigris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,16
Cyanocitta stelleri,host_scientific_name,Cyanocitta stelleri,Cyanocitta stelleri,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,16
Elaphe subocularis,host_scientific_name,Elaphe subocularis,Elaphe subocularis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,16
Erethizon dorsata,host_scientific_name,Erethizon dorsata,Erethizon dorsata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4117647058823529,needs_manual_synonym_map,16
Eumeces skiltonianus,host_scientific_name,Eumeces skiltonianus,Eumeces skiltonianus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,16
Galerella sanguinea_Rüppell 1835,host_scientific_name,Galerella sanguinea Rüppell 1835,Galerella sanguinea,,Rüppell 1835,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,16
Lepus americanus,host_scientific_name,Lepus americanus,Lepus americanus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,16
Marsh Oryzomys,host_scientific_name,Marsh Oryzomys,Marsh Oryzomys,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,16
Melospiza lincolnii,host_scientific_name,Melospiza lincolnii,Melospiza lincolnii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.631578947368421,needs_manual_synonym_map,16
Odocoileus oscola,host_scientific_name,Odocoileus oscola,Odocoileus oscola,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.631578947368421,needs_manual_synonym_map,16
Otus kennicottii,host_scientific_name,Otus kennicottii,Otus kennicottii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,16
Spermophilus franklinii,host_scientific_name,Spermophilus franklinii,Spermophilus franklinii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6521739130434783,needs_manual_synonym_map,16
Spermophilus franklinii_Sabine 1822,host_scientific_name,Spermophilus franklinii Sabine 1822,Spermophilus franklinii,,Sabine 1822,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6521739130434783,needs_binomialization,16
Spermophilus spilosoma canescens_Merriam 1890,host_scientific_name,Spermophilus spilosoma canescens Merriam 1890,Spermophilus spilosoma,canescens,Merriam 1890,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,16
Sus scorfa,host_scientific_name,Sus scorfa,Sus scorfa,,,already_binomial,manual_crosswalk_candidate,TRUE,Sus scrofa,0.8,needs_manual_synonym_map,16
Taterillus pygargus_F. Cuvier 1838,host_scientific_name,Taterillus pygargus F. Cuvier 1838,Taterillus pygargus,,F. Cuvier 1838,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,16
Zonotrichia leuophrys,host_scientific_name,Zonotrichia leuophrys,Zonotrichia leuophrys,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,16
Caracal caracal_Schreber 1776,host_scientific_name,Caracal caracal Schreber 1776,Caracal caracal,,Schreber 1776,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,15
Pipilo crissalis,host_scientific_name,Pipilo crissalis,Pipilo crissalis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5625,needs_manual_synonym_map,15
Spermophilus tridecemlineatus_Mitchill 1821,host_scientific_name,Spermophilus tridecemlineatus Mitchill 1821,Spermophilus tridecemlineatus,,Mitchill 1821,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6206896551724138,needs_binomialization,15
Spizella pusilla,host_scientific_name,Spizella pusilla,Spizella pusilla,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,15
Aethomys chrysophilus_de Winton 1896,host_scientific_name,Aethomys chrysophilus de Winton 1896,Aethomys chrysophilus,de,Winton 1896,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,14
Equus burchellii_Gray 1824,host_scientific_name,Equus burchellii Gray 1824,Equus burchellii,,Gray 1824,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_binomialization,14
Maxomys surifer,host_scientific_name,Maxomys surifer,Maxomys surifer,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,14
Mniotilta varia,host_scientific_name,Mniotilta varia,Mniotilta varia,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4666666666666667,needs_manual_synonym_map,14
Spermophilus beecheyi beecheyi_Richardson 1829,host_scientific_name,Spermophilus beecheyi beecheyi Richardson 1829,Spermophilus beecheyi,beecheyi,Richardson 1829,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,14
Thyrothorus ludovicianus,host_scientific_name,Thyrothorus ludovicianus,Thyrothorus ludovicianus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,14
Alticola roylei Gray 1842,host_scientific_name,Alticola roylei Gray 1842,Alticola roylei,,Gray 1842,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,13
Carpodacus purpureus,host_scientific_name,Carpodacus purpureus,Carpodacus purpureus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,13
Civettictis civetta schwarzi_Cabrera 1929,host_scientific_name,Civettictis civetta schwarzi Cabrera 1929,Civettictis civetta,schwarzi,Cabrera 1929,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.42105263157894735,needs_binomialization,13
Neotragus pygmaeus_Linnaeus 1758,host_scientific_name,Neotragus pygmaeus Linnaeus 1758,Neotragus pygmaeus,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_binomialization,13
Orycteropus afer_Pallas 1766,host_scientific_name,Orycteropus afer Pallas 1766,Orycteropus afer,,Pallas 1766,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,13
Pipilo erythropthalmus,host_scientific_name,Pipilo erythropthalmus,Pipilo erythropthalmus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_manual_synonym_map,13
Sialia mexicana,host_scientific_name,Sialia mexicana,Sialia mexicana,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,13
Spermophilus washingtoni_A. H. Howell 1938,host_scientific_name,Spermophilus washingtoni A. H. Howell 1938,Spermophilus washingtoni,,A. H. Howell 1938,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,13
Vermivora ruficapilla,host_scientific_name,Vermivora ruficapilla,Vermivora ruficapilla,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_manual_synonym_map,13
Damaliscus korrigum_Ogilby 1836,host_scientific_name,Damaliscus korrigum Ogilby 1836,Damaliscus korrigum,,Ogilby 1836,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,12
Elaphe obsoleta quadrivittata,host_scientific_name,Elaphe obsoleta quadrivittata,Elaphe obsoleta,quadrivittata,,trinomial,manual_crosswalk_candidate,TRUE,,0.42105263157894735,needs_binomialization,12
Eumeces laticeps,host_scientific_name,Eumeces laticeps,Eumeces laticeps,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,12
Lemmiscus curtatus_Cope 1868,host_scientific_name,Lemmiscus curtatus Cope 1868,Lemmiscus curtatus,,Cope 1868,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,12
Oxymycterus angularis_Thomas 1909,host_scientific_name,Oxymycterus angularis Thomas 1909,Oxymycterus angularis,,Thomas 1909,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,12
Peromyscus polionotus,host_scientific_name,Peromyscus polionotus,Peromyscus polionotus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.7391304347826086,needs_manual_synonym_map,12
Pituophis melanoleucus,host_scientific_name,Pituophis melanoleucus,Pituophis melanoleucus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_manual_synonym_map,12
Rhipidomys mastacalis_Lund 1840,host_scientific_name,Rhipidomys mastacalis Lund 1840,Rhipidomys mastacalis,,Lund 1840,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,12
Sayornis phoebe,host_scientific_name,Sayornis phoebe,Sayornis phoebe,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.42105263157894735,needs_manual_synonym_map,12
Spermophilus variegatus utah_Merriam 1903,host_scientific_name,Spermophilus variegatus utah Merriam 1903,Spermophilus variegatus,utah,Merriam 1903,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.7391304347826086,needs_binomialization,12
Vireo huttoni,host_scientific_name,Vireo huttoni,Vireo huttoni,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,12
Berylmys bowersi,host_scientific_name,Berylmys bowersi,Berylmys bowersi,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,11
Cephalophus dorsalis_Gray 1846,host_scientific_name,Cephalophus dorsalis Gray 1846,Cephalophus dorsalis,,Gray 1846,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5909090909090908,needs_binomialization,11
Elgaria multicarinata,host_scientific_name,Elgaria multicarinata,Elgaria multicarinata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,11
Mungos gambianus_Ogilby 1835,host_scientific_name,Mungos gambianus Ogilby 1835,Mungos gambianus,,Ogilby 1835,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6190476190476191,needs_binomialization,11
Philantomba maxwellii_C. H. Smith 1827,host_scientific_name,Philantomba maxwellii C. H. Smith 1827,Philantomba maxwellii,,C. H. Smith 1827,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6190476190476191,needs_binomialization,11
Thaptomys nigrita_Lichtenstein 1829,host_scientific_name,Thaptomys nigrita Lichtenstein 1829,Thaptomys nigrita,,Lichtenstein 1829,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7,needs_binomialization,11
"Bitis arietans (MERREM, 1820)",host_scientific_name,"Bitis arietans (MERREM, 1820)",Bitis arietans,,"(MERREM, 1820)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,10
Cervus canadensis,host_scientific_name,Cervus canadensis,Cervus canadensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,10
Chamaea fasciata,host_scientific_name,Chamaea fasciata,Chamaea fasciata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,10
Delomys dorsalis_Hensel 1873,host_scientific_name,Delomys dorsalis Hensel 1873,Delomys dorsalis,,Hensel 1873,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,10
Delomys sublineatus_Thomas 1903,host_scientific_name,Delomys sublineatus Thomas 1903,Delomys sublineatus,,Thomas 1903,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,10
Didelphis aurita_(Wied-Neuwied) 1826,host_scientific_name,Didelphis aurita (Wied-Neuwied) 1826,Didelphis aurita,,(Wied-Neuwied) 1826,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.65,needs_binomialization,10
Loxodonta cyclotis_Matschie 1900,host_scientific_name,Loxodonta cyclotis Matschie 1900,Loxodonta cyclotis,,Matschie 1900,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_binomialization,10
Melanerpes formicivorus,host_scientific_name,Melanerpes formicivorus,Melanerpes formicivorus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,10
Niviventer fulvescens,host_scientific_name,Niviventer fulvescens,Niviventer fulvescens,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6190476190476191,needs_manual_synonym_map,10
Ovis canadensis; Odocoileus hemionus,host_scientific_name,Ovis canadensis; Odocoileus hemionus,Ovis canadensis;,,Odocoileus hemionus,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5333333333333333,needs_binomialization,10
Oxymycterus roberti_Thomas 1901,host_scientific_name,Oxymycterus roberti Thomas 1901,Oxymycterus roberti,,Thomas 1901,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,10
Pternistis bicalcaratus,host_scientific_name,Pternistis bicalcaratus,Pternistis bicalcaratus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,10
Python regius,host_scientific_name,Python regius,Python regius,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_manual_synonym_map,10
"Python sebae (GMELIN, 1789)",host_scientific_name,"Python sebae (GMELIN, 1789)",Python sebae,,"(GMELIN, 1789)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,10
Scincella lateralis,host_scientific_name,Scincella lateralis,Scincella lateralis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_manual_synonym_map,10
Spermophilus lateralis_Say 1823,host_scientific_name,Spermophilus lateralis Say 1823,Spermophilus lateralis,,Say 1823,authorship_or_suffix,manual_crosswalk_candidate,TRUE,spermophilus citellus,0.773,needs_binomialization,10
Spermophilus tereticaudus_Baird 1858,host_scientific_name,Spermophilus tereticaudus Baird 1858,Spermophilus tereticaudus,,Baird 1858,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6799999999999999,needs_binomialization,10
Canis aureus_Linnaeus 1758,host_scientific_name,Canis aureus Linnaeus 1758,Canis aureus,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,Canis lupus,0.75,needs_binomialization,9
Centropus senegalensis,host_scientific_name,Centropus senegalensis,Centropus senegalensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6818181818181819,needs_manual_synonym_map,9
Chaetura pelagica,host_scientific_name,Chaetura pelagica,Chaetura pelagica,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.55,needs_manual_synonym_map,9
Crinifer piscator,host_scientific_name,Crinifer piscator,Crinifer piscator,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,9
Cynomys parvidens_J. A. Allen 1905,host_scientific_name,Cynomys parvidens J. A. Allen 1905,Cynomys parvidens,,J. A. Allen 1905,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,9
Dipodomys ordii Woodhouse 1853,host_scientific_name,Dipodomys ordii Woodhouse 1853,Dipodomys ordii,,Woodhouse 1853,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_binomialization,9
Genetta genetta senegalensis_J. B. Fischer 1829,host_scientific_name,Genetta genetta senegalensis J. B. Fischer 1829,Genetta genetta,senegalensis,J. B. Fischer 1829,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,9
Herpestes ichneumon_Linnaeus 1758,host_scientific_name,Herpestes ichneumon Linnaeus 1758,Herpestes ichneumon,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,9
Juliomys pictipes_Osgood 1933,host_scientific_name,Juliomys pictipes Osgood 1933,Juliomys pictipes,,Osgood 1933,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,9
Mungos mungo_Gmelin 1788,host_scientific_name,Mungos mungo Gmelin 1788,Mungos mungo,,Gmelin 1788,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,9
Myiarchus cinerascens,host_scientific_name,Myiarchus cinerascens,Myiarchus cinerascens,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4814814814814815,needs_manual_synonym_map,9
Nyctanassa violacea,host_scientific_name,Nyctanassa violacea,Nyctanassa violacea,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,9
Otocyon megalotis_Desmarest 1822,host_scientific_name,Otocyon megalotis Desmarest 1822,Otocyon megalotis,,Desmarest 1822,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_binomialization,9
Passerina amoena,host_scientific_name,Passerina amoena,Passerina amoena,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,9
Philander frenatus_Olfers 1818,host_scientific_name,Philander frenatus Olfers 1818,Philander frenatus,,Olfers 1818,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_binomialization,9
Rhipidomys macrurus_Gervais 1855,host_scientific_name,Rhipidomys macrurus Gervais 1855,Rhipidomys macrurus,,Gervais 1855,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.631578947368421,needs_binomialization,9
Sciurus aestuans_Linnaeus 1766,host_scientific_name,Sciurus aestuans Linnaeus 1766,Sciurus aestuans,,Linnaeus 1766,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,9
Spermophilus townsendii_Bachman 1839,host_scientific_name,Spermophilus townsendii Bachman 1839,Spermophilus townsendii,,Bachman 1839,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6086956521739131,needs_binomialization,9
Tamias quadrivittatus,host_scientific_name,Tamias quadrivittatus,Tamias quadrivittatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6190476190476191,needs_manual_synonym_map,9
Taurotragus derbianus gigas_Heuglin 1863,host_scientific_name,Taurotragus derbianus gigas Heuglin 1863,Taurotragus derbianus,gigas,Heuglin 1863,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,9
Thrichomys inermis_Pictet 1941,host_scientific_name,Thrichomys inermis Pictet 1941,Thrichomys inermis,,Pictet 1941,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_binomialization,9
