disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note,vector_join_key,competence_disease_name,vector_competence_species,vector_competence_group,vector_competence_status,competence_statuses,vector_competence_evidence_types,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,competence_locations_summary,competence_source_examples,competence_note_examples,competence_row_count,vector_competence_name_cleanup_methods
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Hyalomma spp.,hyalomma spp,tick,tick,confirmed,review,lit_review,1,4,Africa/Asia/Southern Europe,de la Fuente et al. 2017; Hewson 2024; Spengler et al. 2016,genus-level only; natural vector; principal vector,TRUE,FALSE,hyalomma spp,no_change,Hyalomma spp.,hyalomma spp,genus_only,FALSE,,hyalomma spp,Crimean-Congo hemorrhagic fever,Hyalomma spp.,tick,competent,competent,narrative_review,,,primary_vector,taxon_level_not_specific,Africa/Asia/Southern Europe; Asia; Africa; Eastern Europe; global,de la Fuente et al. 2017; Hewson 2024; Spengler et al. 2016,genus-level only; natural vector and reservoir; principal vector,4,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Hyalomma truncatum,hyalomma truncatum,tick,tick,confirmed,review,lit_review,1,7,Africa; Arab world; global; South Africa,Celina et al. 2025; de la Fuente et al. 2024; EFSA 2010; Estrada-Pena et al. 2012; Parvage et al. 2025; Perveen and Khan 2022; Shahhosseini et al. 2021,confirmed vector; experimental transmission; field infection only; high-capacity species; principal vector,TRUE,FALSE,hyalomma truncatum,no_change,Hyalomma truncatum,hyalomma truncatum,species,FALSE,,hyalomma truncatum,Crimean-Congo hemorrhagic fever,Hyalomma truncatum,tick,competent,competent; unclear,lab_experiment; narrative_review,yes,,primary_vector,field_detection_only,Africa; Africa; Middle East; Asia; Southern and Eastern Europe; Arab world; global; South Africa,Celina et al. 2025; de la Fuente et al. 2024; EFSA 2010; Estrada-Pena et al. 2012; Parvage et al. 2025; Perveen and Khan 2022,confirmed vector; field infection only; high-capacity species; non-viremic transmission on guinea pigs; principal tick vector; sexual and transovarial transmission reported,6,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Hyalomma turanicum,hyalomma turanicum,tick,tick,confirmed,review,lit_review,1,6,Arab world; Asia; Africa; Eurasia; global,Celina et al. 2025; de la Fuente et al. 2024; Estrada-Pena et al. 2012; Parvage et al. 2025; Perveen and Khan 2022; Shahhosseini et al. 2021,confirmed vector; high-capacity species; principal vector,TRUE,FALSE,hyalomma turanicum,no_change,Hyalomma turanicum,hyalomma turanicum,species,FALSE,,hyalomma turanicum,Crimean-Congo hemorrhagic fever,Hyalomma turanicum,tick,competent,competent; unclear,narrative_review,,,primary_vector,field_detection_only,Africa; Middle East; Asia; Southern and Eastern Europe; Arab world; Asia; Africa; Eurasia; global,Celina et al. 2025; de la Fuente et al. 2024; Estrada-Pena et al. 2012; Parvage et al. 2025; Perveen and Khan 2022; Shahhosseini et al. 2021,associated with transmission; confirmed CCHFV-positive tick in review; confirmed vector; high-capacity species; principal tick vector; probable vector in the review,6,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Ixodes ricinus,ixodes ricinus,tick,tick,candidate,review,lit_review,1,4,Arab world; Europe; Mediterranean; Northern Africa,Celina et al. 2025; EFSA 2010; Perveen and Khan 2022; Shahhosseini et al. 2021,not ascertained; potential vector,TRUE,FALSE,ixodes ricinus,no_change,Ixodes ricinus,ixodes ricinus,species,FALSE,,ixodes ricinus,Crimean-Congo hemorrhagic fever,Ixodes ricinus,tick,unclear,unclear,narrative_review,,,,limited_or_indirect_support,Arab world; Eurasia,EFSA 2010; Perveen and Khan 2022,associated with transmission; not ascertained,2,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Ornithodoros lahorensis,ornithodoros lahorensis,tick,tick,candidate,review,lit_review,1,1,Iran,Shahhosseini et al. 2021,,TRUE,FALSE,ornithodoros lahorensis,no_change,Ornithodoros lahorensis,ornithodoros lahorensis,species,FALSE,,ornithodoros lahorensis,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus (Boophilus) annulatus,rhipicephalus boophilus annulatus,tick,tick,candidate,review,lit_review,1,1,,Celina et al. 2025,potential vector,TRUE,FALSE,rhipicephalus boophilus annulatus,no_change,Rhipicephalus (Boophilus) annulatus,rhipicephalus boophilus annulatus,infraspecific,FALSE,,rhipicephalus boophilus annulatus,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus (Boophilus) decoloratus,rhipicephalus boophilus decoloratus,tick,tick,candidate,review,lit_review,1,1,,Celina et al. 2025,potential vector,TRUE,FALSE,rhipicephalus boophilus decoloratus,no_change,Rhipicephalus (Boophilus) decoloratus,rhipicephalus boophilus decoloratus,infraspecific,FALSE,,rhipicephalus boophilus decoloratus,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus annulatus,rhipicephalus annulatus,tick,tick,candidate,review,lit_review,1,3,Arab world; Middle East; Central parts of Africa; several endemic countries,Estrada-Pena et al. 2012; Perveen and Khan 2022; Shahhosseini et al. 2021,field positive role unclear,TRUE,FALSE,rhipicephalus annulatus,no_change,Rhipicephalus annulatus,rhipicephalus annulatus,species,FALSE,,rhipicephalus annulatus,Crimean-Congo hemorrhagic fever,Rhipicephalus annulatus,tick,unclear,unclear,narrative_review,,,,field_detection_only,Arab world; Several endemic countries,Estrada-Pena et al. 2012; Perveen and Khan 2022,associated with transmission; field positive role unclear,2,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus appendiculatus,rhipicephalus appendiculatus,tick,tick,candidate,review,lit_review,1,2,Iran,Celina et al. 2025; Shahhosseini et al. 2021,potential vector,TRUE,FALSE,rhipicephalus appendiculatus,no_change,Rhipicephalus appendiculatus,rhipicephalus appendiculatus,species,FALSE,,rhipicephalus appendiculatus,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus bursa,rhipicephalus bursa,tick,tick,confirmed,review,lit_review,1,4,Greece; Southeastern Europe; Middle East,Celina et al. 2025; EFSA 2010; Parvage et al. 2025; Shahhosseini et al. 2021,confirmed vector; putative vector; virus isolated from ticks,TRUE,FALSE,rhipicephalus bursa,no_change,Rhipicephalus bursa,rhipicephalus bursa,species,FALSE,,rhipicephalus bursa,Crimean-Congo hemorrhagic fever,Rhipicephalus bursa,tick,competent,competent; unclear,field_detection; narrative_review,,yes,candidate_vector,field_detection_only,Eurasia; global; Greece,Celina et al. 2025; EFSA 2010; Parvage et al. 2025,confirmed vector; putative vector; AP92 strain isolated; virus isolated from ticks,3,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus decoloratus,rhipicephalus decoloratus,tick,tick,candidate,review,lit_review,1,1,Uganda,Shahhosseini et al. 2021,,TRUE,FALSE,rhipicephalus decoloratus,no_change,Rhipicephalus decoloratus,rhipicephalus decoloratus,species,FALSE,,rhipicephalus decoloratus,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus evertsi,rhipicephalus evertsi,tick,tick,candidate,review,lit_review,1,4,Arab world; South Africa; Sub-Saharan Africa,EFSA 2010; Estrada-Pena et al. 2012; Perveen and Khan 2022; Shahhosseini et al. 2021,experimental infection; field positive only,TRUE,FALSE,rhipicephalus evertsi,no_change,Rhipicephalus evertsi,rhipicephalus evertsi,species,FALSE,,rhipicephalus evertsi,Crimean-Congo hemorrhagic fever,Rhipicephalus evertsi,tick,unclear,unclear,lab_experiment; narrative_review,no,,,field_detection_only,Africa; Arab world; South Africa,EFSA 2010; Estrada-Pena et al. 2012; Perveen and Khan 2022,associated with transmission; experimental infection; field positive only,3,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus evertsi evertsi,rhipicephalus evertsi evertsi,tick,tick,candidate,review,lit_review,1,2,Mauritania,Celina et al. 2025; Spengler et al. 2016,PCR only; potential vector,TRUE,FALSE,rhipicephalus evertsi evertsi,no_change,Rhipicephalus evertsi evertsi,rhipicephalus evertsi evertsi,infraspecific,FALSE,,rhipicephalus evertsi evertsi,Crimean-Congo hemorrhagic fever,Rhipicephalus evertsi evertsi,tick,unclear,unclear,narrative_review,,,,field_detection_only,Mauritania,Spengler et al. 2016,PCR only,1,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus geigyi,rhipicephalus geigyi,tick,tick,candidate,review,lit_review,1,1,,Celina et al. 2025,potential vector,TRUE,FALSE,rhipicephalus geigyi,no_change,Rhipicephalus geigyi,rhipicephalus geigyi,species,FALSE,,rhipicephalus geigyi,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus guilhoni,rhipicephalus guilhoni,tick,tick,candidate,review,lit_review,1,2,Senegal,Celina et al. 2025; Shahhosseini et al. 2021,potential vector,TRUE,FALSE,rhipicephalus guilhoni,no_change,Rhipicephalus guilhoni,rhipicephalus guilhoni,species,FALSE,,rhipicephalus guilhoni,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus microplus,rhipicephalus microplus,tick,tick,candidate,review,lit_review,1,1,Africa; Pakistan,Shahhosseini et al. 2021,,TRUE,FALSE,rhipicephalus microplus,no_change,Rhipicephalus microplus,rhipicephalus microplus,species,FALSE,,rhipicephalus microplus,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus pulchellus,rhipicephalus pulchellus,tick,tick,candidate,review,lit_review,1,1,Kenya,Shahhosseini et al. 2021,limited field finding,TRUE,FALSE,rhipicephalus pulchellus,no_change,Rhipicephalus pulchellus,rhipicephalus pulchellus,species,FALSE,,rhipicephalus pulchellus,Crimean-Congo hemorrhagic fever,Rhipicephalus pulchellus,tick,unclear,unclear,narrative_review,,,,,Kenya,Shahhosseini et al. 2021,limited field finding,1,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus pumilio,rhipicephalus pumilio,tick,tick,candidate,review,lit_review,1,1,,EFSA 2010,associated with CCHFV,TRUE,FALSE,rhipicephalus pumilio,no_change,Rhipicephalus pumilio,rhipicephalus pumilio,species,FALSE,,rhipicephalus pumilio,Crimean-Congo hemorrhagic fever,Rhipicephalus pumilio,tick,unclear,unclear,narrative_review,,,,field_detection_only,Eurasia,EFSA 2010,associated with CCHFV,1,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus rossicus,rhipicephalus rossicus,tick,tick,candidate,review,lit_review,1,2,Caucasia; southern Russia,EFSA 2010; Shahhosseini et al. 2021,associated with CCHFV,TRUE,FALSE,rhipicephalus rossicus,no_change,Rhipicephalus rossicus,rhipicephalus rossicus,species,FALSE,,rhipicephalus rossicus,Crimean-Congo hemorrhagic fever,Rhipicephalus rossicus,tick,unclear,unclear,narrative_review,,,,field_detection_only,Eurasia,EFSA 2010,associated with CCHFV,1,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus sanguineus,rhipicephalus sanguineus,tick,tick,candidate,review,lit_review,1,5,Arab world; Asia; Mauritania,Celina et al. 2025; EFSA 2010; Perveen and Khan 2022; Shahhosseini et al. 2021; Spengler et al. 2016,associated with CCHFV; debated; potential vector,TRUE,FALSE,rhipicephalus sanguineus,no_change,Rhipicephalus sanguineus,rhipicephalus sanguineus,species,FALSE,,rhipicephalus sanguineus,Crimean-Congo hemorrhagic fever,Rhipicephalus sanguineus,tick,mixed,mixed; unclear,narrative_review,mixed,mixed,,field_detection_only|mixed_or_debated_evidence,Arab world; Eurasia; Mauritania,EFSA 2010; Perveen and Khan 2022; Spengler et al. 2016,associated with CCHFV; associated with transmission; debated and inconsistently positive across studies,3,normalized_name
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus spp.,rhipicephalus spp,tick,tick,candidate,review,lit_review,1,1,,Spengler et al. 2016,isolated from ticks,TRUE,FALSE,rhipicephalus spp,no_change,Rhipicephalus spp.,rhipicephalus spp,genus_only,FALSE,,rhipicephalus spp,,,,,,,,,,,,,,,
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Rhipicephalus turanicus,rhipicephalus turanicus,tick,tick,candidate,review,lit_review,1,4,Arab world; Southern Europe; Asia,Celina et al. 2025; EFSA 2010; Perveen and Khan 2022; Shahhosseini et al. 2021,associated with CCHFV; potential vector,TRUE,FALSE,rhipicephalus turanicus,no_change,Rhipicephalus turanicus,rhipicephalus turanicus,species,FALSE,,rhipicephalus turanicus,Crimean-Congo hemorrhagic fever,Rhipicephalus turanicus,tick,unclear,unclear,narrative_review,,,,field_detection_only,Arab world; Eurasia,EFSA 2010; Perveen and Khan 2022,associated with CCHFV; associated with transmission,2,normalized_name
Dengue,dengue,Aedes aegypti,aedes aegypti,mosquito,mosquito,confirmed,review,lit_review,1,14,Americas; Cambodia; global; Puerto Rico; Puerto Rico; Caribbean; Senegal; United States and territories; WHO European region,"(Barrera, 2025); (Delrieu et al., 2023); (Kristan et al., 2025); (Poole-Smith et al., 2015); Althouse et al. 2012; Barrera 2025; Delrieu et al. 2023; Doeurk et al. 2024; Islam et al. 2021; Jones et al. 2020; Kristan et al. 2025; Poole-Smith et al. 2015; Rakotonirina et al. 2022; Schaffner and Mathis 2014",experimentally competent and field infection observed; main vector; main vector in Senegal; major vector; primary vector; primary vector; only two species covered; principal vector,TRUE,FALSE,aedes aegypti,no_change,Aedes aegypti,aedes aegypti,species,FALSE,,aedes aegypti,Dengue,Aedes aegypti,mosquito,mixed,competent; mixed; unclear,field_plus_lab; lab_experiment; narrative_review; systematic_review,mixed,yes,primary_vector|urban_vector,temperature_dependent,Americas; Cambodia; global; Puerto Rico; Senegal; WHO European region,Althouse et al. 2012; Barrera 2025; Delrieu et al. 2023; Doeurk et al. 2024; Islam et al. 2021; Jones et al. 2020; Kristan et al. 2025; Poole-Smith et al. 2015; Rakotonirina et al. 2022; Schaffner and Mathis 2014,experimentally competent and field infection observed; field DENV prevalence meta-analysis; primary vector role but no direct competence test; main vector in Senegal; studies cited as differing widely in vector competence; main vector; 2023 Phnom Penh DENV-1 experiment showed infection dissemination and saliva positivity; primary vector; primary vector of DENV; primary vector; higher DENV-4 infection and transmission than Ae. mediovittatus; principal urban vector worldwide; historical transmission in Europe; principal vector worldwide; high vector competence and vector capacity; temperature-dependent competence; most studies show higher temperatures increase infection dissemination and transmission,10,normalized_name
Dengue,dengue,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,review,lit_review,1,11,Americas; Cambodia; global; United States and territories; WHO European region,"(Barrera, 2025); (Delrieu et al., 2023); (Kristan et al., 2025); Barrera 2025; Delrieu et al. 2023; Doeurk et al. 2024; Islam et al. 2021; Jones et al. 2020; Kristan et al. 2025; Rakotonirina et al. 2022; Schaffner and Mathis 2014",experimentally competent and field infection observed; main established vector; main vector; primary vector; principal vector; secondary vector,TRUE,FALSE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,,aedes albopictus,Dengue,Aedes albopictus,mosquito,mixed,competent; mixed,field_plus_lab; narrative_review; systematic_review,mixed,yes,primary_vector|secondary_vector,temperature_dependent,Americas; Cambodia; global; WHO European region,Barrera 2025; Delrieu et al. 2023; Doeurk et al. 2024; Islam et al. 2021; Jones et al. 2020; Kristan et al. 2025; Rakotonirina et al. 2022; Schaffner and Mathis 2014,experimentally competent and field infection observed; field DENV prevalence meta-analysis; overall lower prevalence than Ae. aegypti but post-2000 differences were not significant; less efficient than Ae. aegypti; still involved in dengue transmission; main established vector in Europe; secondary vector worldwide; main vector; 2023 Phnom Penh DENV-1 experiment showed infection dissemination and saliva positivity; primary vector; primary vector of DENV; temperature-dependent competence; most studies show higher temperatures increase infection dissemination and transmission,8,normalized_name
Dengue,dengue,Aedes cretinus,aedes cretinus,mosquito,mosquito,candidate,review,lit_review,1,1,Greece and Turkey,Schaffner and Mathis 2014,potential vector,TRUE,FALSE,aedes cretinus,no_change,Aedes cretinus,aedes cretinus,species,FALSE,,aedes cretinus,Dengue,Aedes cretinus,mosquito,unclear,unclear,narrative_review,,,,,Greece and Turkey,Schaffner and Mathis 2014,potential contributor if competent; none subjected to experimental infection,1,normalized_name
Dengue,dengue,Aedes furcifer,aedes furcifer,mosquito,mosquito,confirmed,review,lit_review,1,1,Senegal,Althouse et al. 2012,main vector in Senegal,TRUE,FALSE,aedes furcifer,no_change,Aedes furcifer,aedes furcifer,species,FALSE,,aedes furcifer,Dengue,Aedes furcifer,mosquito,mixed,mixed,narrative_review,,,primary_vector,,Senegal,Althouse et al. 2012,main vector in Senegal; studies cited as differing widely in vector competence,1,normalized_name
